group	Phocaeicola	Enterocloster	Dialister	Veillonella	Ruminococcus_B	Faecalimonas	Clostridium_Q	Flavonifractor	Muricomes	Longicatena	Alistipes	Ruminococcus_H	Lachnospira	Barnesiella	Coprococcus	Methanobrevibacter_A	Flavonifractor	Alistipes_A	Coprococcus_A	Adlercreutzia
Healthy	9.46889	0.10387	8.24331	0.16431	0	0	0	0.62946	0	0	6.22837	0.0164	4.54206	0.58149	1.96841	0.0389	0.62946	0.03332	0.07067	0
Healthy	4.50827	0.09456	0	0	0	0	0	0.18377	0	0.00307	1.79892	0.00399	0.1233	0	0	0	0.18377	0	0.038	0
Healthy	19.60604	0.02828	2.30789	0.20172	0	0	0	0	0	0	29.82483	1.96222	1.27664	2.68015	0.08296	0	0	0.25394	0	0
Healthy	10.96635	0.04275	0	0	0	0	0	0.01444	0	0	22.9221	1.80235	0.12562	0	0	0	0.01444	0.02689	0	0
Healthy	10.01586	0	2.88989	0	0	0	0	0	0	0	10.19089	0	3.16907	0.89923	0	0	0	0	0.01234	0.05381
Healthy	12.29414	0.26398	0	0.16515	0	0	0	0.00413	0	0.00908	3.93601	1.60054	17.9788	4.34112	0.94954	0.2742	0.00413	0.04671	0.19767	0.02931
Healthy	2.98683	0	0	0.12332	0	0	0	0	0	0.01727	0.87174	0	0	0	0	0	0	0	0	0
Healthy	27.6985	0.01627	5.93873	0	0.5221	0	0	0.03073	0	0.01797	14.55167	0	0	0	0	0	0.03073	0.23734	0	0.01108
Healthy	23.68743	0.04779	7.90816	0.9606	0.74693	0	0	0	0	0	6.44032	0	0	18.5871	0	0	0	0	0	0
Healthy	5.51897	0.58434	0.46909	0	0.00277	0	0	0.04743	0.01058	0.00332	3.50951	0.0251	0.00068	1.7354	0	0	0.04743	0.04916	0.1026	0.01863
Healthy	43.98963	1.41967	1.84044	0.44858	0.11182	0.03461	0	0.03755	0	0.00569	0	0	0	0	0	0	0.03755	0	0	0
D003424	25.4548	9.18735	6.31972	0.17182	0.01123	0	0	0	0.21728	0	0	0	0	7.24967	0	0	0	0	0	0
Healthy	2.68654	0.26942	1.11538	0.00091	0.00777	0	0.00969	0.00959	0.00271	0.01878	13.84313	0.00559	0.15987	8.82373	1.3172	0	0.00959	0.21922	0.1463	0.07946
Healthy	40.24087	0.04244	0	0	0.09089	0	0	0.00331	0	0	0.59863	1.83602	1.71509	0	0	0	0.00331	0	0.05147	0
Healthy	1.45955	0.50743	0	0	0.0472	0	0	0.0043	0.05985	0.24538	1.18005	0	0.0777	0.37383	2.17498	34.3352	0.0043	3.77874	0.08212	0
Healthy	29.47596	0.1152	0.37861	0	0	0	0	0.01392	0.05413	0	18.95434	0.33458	0.35155	0.65007	0.47077	0	0.01392	0.02872	0	0.1946
Healthy	8.23772	0.71389	0	0	0	0	0.0354	0.03436	0	0	0	0	0	0	0	0	0.03436	0	0	0
Healthy	0	1.2249	0	0.38803	0	0	0	0	0	0.70837	0	0.51015	1.2734	0	0.18005	0.02309	0	0	2.2626	0
Healthy	10.97808	0.10129	0	0	0	0	0	0.08641	0	0	10.55279	0.21573	0.95768	0	0	0	0.08641	0	0	0.15581
Healthy	4.0763	1.18296	14.5746	0	0.00139	0	0	0.50801	0	0.00255	1.90089	0.03781	0.02384	3.21558	0	4.03255	0.50801	0.40872	0	0.01626
Healthy	6.61836	0.1371	0	0.07183	0	0	0	0.00518	0	0	1.46563	0.0029	0.59249	0.23615	1.98062	0.10373	0.00518	0.00325	0.18321	0
Healthy	7.04028	0	0	0	0	0	0	0	0	0	4.85947	0	0	4.48897	0	0	0	0	0	0
Healthy	2.93011	0.04821	0	0	0	0	0	1.28141	0	0	9.82396	0	0.82632	0.79661	0	0	1.28141	0.03633	0.00193	0
Healthy	8.71374	0.73054	0	0	0.00499	0	0	0.04696	0.00176	0.00285	1.82039	3.95799	2.04942	2.64142	6.27457	0	0.04696	0.02766	0.12785	0.02168
Healthy	13.267	1.33822	0	0	0.08623	0	0.0524	0.02219	0.01652	0.00093	2.36931	0	6.61375	0.36739	0	0.32392	0.02219	0.08487	0.88546	0.00077
Healthy	0	0	0	2.27101	0	23.5007	0	0.00477	0	0	0	0	0	0	0	0	0.00477	0	0	0
Healthy	3.29979	2.46846	0	0.0064	0	0	0	0.01914	0	0.01041	7.33218	3.86114	3.61947	4.40543	0	5.1127	0.01914	0	0.5266	0.02293
Healthy	17.5469	0.16343	8.07915	1.01189	0.13181	0	0.02799	0.54708	0	0	0	0	0	0	0	0	0.54708	0	0	0
Healthy	9.23631	0.12126	1.79734	0.5659	0	0	0	0.02299	0	0	9.74935	0	0.15886	1.50634	0	0	0.02299	0	0.01258	0
Healthy	8.90598	0.02408	10.5475	0.78923	0.27261	0	0	0.01486	0	0	0	0	0	0	0	0	0.01486	0	0	0
Healthy	0	0.06852	7.93807	0	0	0	0	0.03548	0	0	6.33919	0	1.12926	5.31227	0	0	0.03548	0.29157	0	0
Healthy	0.8943	0.30468	4.18278	0.07623	0	0	0	0.10699	0.02282	0.00505	4.21917	1.56972	2.39327	3.01147	0	0	0.10699	0.00486	0.10156	0.00511
Healthy	7.73572	0.11245	0	0	0	0	0	0	0	0	14.21909	0	0.31234	3.18211	0	0	0	3.1172	0.08703	0
Healthy	2.33345	0.39261	0	0.04831	0	0	0	0.00464	0	0.00115	2.26328	1.76726	4.74158	0	4.90388	0	0.00464	0.15604	0.10382	0.04496
Healthy	5.86482	0.41927	4.29195	0.98217	0	0	0	0	0	0	0.13056	5.36568	1.92208	0.39332	23.01738	2.31989	0	0	0	0
Healthy	0.30744	1.6314	0	0	0.08407	0	0	0.01904	0	0.0077	0.29403	10.8237	1.62753	0.21463	0.00995	6.52913	0.01904	0.00445	0.15768	0.08701
Healthy	3.99912	0.03998	0	0.52259	23.4084	2.2601	0.12726	0.05656	0.06727	0.06633	0	0	0	0	0	0	0.05656	0	0	0
Healthy	12.53777	1.0421	0	0.00278	0.01179	0	0.06725	0.19566	0.23724	0.37978	8.32844	1.91878	0.2563	1.8172	0	0	0.19566	0.17537	0	0.05942
D003424	0.03236	0.00537	0.86031	0.02111	0.07649	0	0.01557	0.31869	0	0	4.43346	0	1.94118	0	0	0	0.31869	0	0	0
Healthy	4.60803	0.16167	0	0	0	0	0	0.0406	0.01826	0	9.92041	1.31224	0.48726	2.97732	0.06078	0.62816	0.0406	0.03154	0	0
Healthy	3.16903	1.91429	0	0	0	0	0	1.4816	0	0	4.44217	3.20481	2.67962	0.22108	0.17684	0.83191	1.4816	0.21695	0.36031	0
Healthy	15.9321	2.05616	8.15906	0	0	0	0	0	0	0	2.44851	0	0.67224	1.29723	0	0	0	0	0	0
Healthy	22.92889	0.03541	7.7925	0.7327	0.72933	0	0	0	0	0	5.84383	0	0	18.1203	0	0	0	0	0	0
Healthy	2.90851	0	0	0.09682	0	0	0	0	0	0	27.92732	0.24959	0.08074	0.93821	0	0	0	0.00371	0	0.07631
Healthy	0	0.08598	8.06739	0.00148	0.00414	0	0	0.07813	0	0	6.54559	0	1.12534	5.15355	0	0	0.07813	0.31443	0	0
D003424	2.05097	6.52856	0	0.57043	0.44123	0.74389	2.65108	0.04624	0.00546	0.10307	3.24047	0	0	0	0	0	0.04624	0	0.10187	0
Healthy	0	0.15574	0	0.0032	0	0	0	0.07838	0	0	0	0.18872	0.49701	0	0.06369	0.19887	0.07838	0	0.28771	0
Healthy	24.6449	1.13581	1.93826	0	0	0	0	0	0	0	5.00353	0	1.75886	1.92997	0	0	0	0	0	0
Healthy	0.38242	0.08381	2.66152	0	0	0	0.02122	0.06881	0.03727	0.10386	1.33344	1.96557	0	0	0	0	0.06881	0	0	0
Healthy	28.7314	0	7.34269	0	0	0	0	0	0	0	0	3.8327	19.2524	0.76536	0	0	0	0	0	0
Healthy	1.53232	0.21738	0.16943	0	0	0.00319	0.01041	0.16809	0	0	13.22526	2.21504	0.29487	0.10859	0	0	0.16809	0	0	0.40725
Healthy	0.08103	0.13908	5.19577	0	0.68038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	11.15217	0.44881	0	0.03007	0.00964	0	0	0.11671	0	0	13.38223	0.62529	0.68653	0	0	0	0.11671	0	0	0
Healthy	4.00067	0.25128	0	0.0866	0	0	0	0.14525	0.00032	0	3.21481	0.04218	4.59885	4.7411	0	0	0.14525	0.01161	0.12239	0.00082
D003424	17.37959	0.02314	0	0	0	0	0	0.30242	0	0	12.59487	0	0.26308	0	0	0	0.30242	0	0	0
Healthy	12.6097	0.07505	0	0.08364	0	0	0	0.02886	0	0	1.61159	0	4.2104	0	0	0	0.02886	0	0	0.07794
Healthy	18.83727	1.07517	0	0	0	0	0.38742	0.07611	0.06506	0	1.45061	0	0.19935	1.93308	0	0	0.07611	0	0	0
Healthy	5.58871	1.5803	2.77242	0	0	0	0	0	0	0	2.0047	4.80881	0.99493	0	0	13.2125	0	0	0.12129	0
Healthy	15.2552	0.42279	8.07987	0.19478	0.26331	0	0.4981	0.02736	0.33985	0	0	0	0	0	0	0	0.02736	0	0.00084	0
Healthy	12.94395	0.01421	0	0	0.05667	0	0.00704	0.05969	0.01404	0	7.10356	0	0	2.56436	0	0	0.05969	0	0	0.02277
Healthy	7.78728	2.68756	0.51286	0	0.19567	0	0	0.0346	0.03682	0.02526	3.03007	0.0375	0	2.01071	1.48372	0.05673	0.0346	0	0.20248	0
Healthy	6.14257	0	0.24017	0	0	0	0	0	0	0	5.70957	4.37085	0.2203	5.06833	0	0	0	0	0	0
Healthy	18.79916	1.63059	0	0	0.03878	0	0.08363	0.68166	0	0	17.11182	0	0	0.7899	0	0	0.68166	0	0	0
Healthy	1.88685	0.09629	4.42708	0.01028	0.00321	0	0.01344	0	0.00284	0	4.69062	0.21835	6.46762	0.1406	1.8657	0	0	4.24527	0.05323	0.04775
Healthy	8.40355	0.8672	0	0.01403	0.00621	0	0.01575	0.30946	0.01743	0.00073	13.99743	3.88822	0	0	0	0	0.30946	0.93215	0	0.38943
Healthy	0	0.03506	0	0	0	0	0	0	0	0	0	0	0.19605	0	0	1.90699	0	0	0.62149	0
Healthy	0	0	0	0	0	0	0	0	0.4766	0.00242	0	0	0	0	0	0	0	0	0	0
D003424	0	0	3.34267	0	11.291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.81262	3.00642	0	0	0	0	0	1.64852	0	0	8.22531	1.62008	1.35884	0.00465	0.03471	0.88045	1.64852	0.1529	0.49679	0
Healthy	19.0088	0.12137	0.98463	0.59763	0	0	0	0	0	0	1.08785	22.2791	4.36824	0	0	0	0	0	0.11519	0
Healthy	12.48696	0.03859	0	0	0	0	0	0.01854	0	0	25.14172	1.97691	0.12206	0	0	0	0.01854	0.03614	0.00455	0
D003424	5.2227	0	0	0.35224	0	0	0.06875	0.39522	0.10104	0	0	0	0	0	0	0	0.39522	0	0	0
Healthy	2.84775	0.68997	0	0	0	0	0	0.30801	0	0	4.74441	0.75614	0.02869	1.37882	0	0.03306	0.30801	2.1913	0	0
Healthy	10.0373	0.20229	0	0	0.12968	0.08949	0	0.10853	0.00707	0.01091	8.94956	0	0	0	0	0	0.10853	0.03335	0	0
Healthy	4.5152	0	0	0	0	0	0	0	0	0	9.83609	0	0	0	0	0	0	0	0	0
Healthy	2.99017	0.23211	0	0	0	0	0	0.92154	0	0	7.29973	4.78003	1.45863	0.78963	0	2.15254	0.92154	0	0.03686	0
Healthy	27.279	0.01321	5.97939	0	0.52666	0	0	0.01485	0	0.02401	14.51342	0	0	0	0	0	0.01485	0.23427	0	0
Healthy	0.01058	3.25672	0	0	1.13862	0	0	0.53762	1.53699	0.13959	18.9159	0	0.79437	0	0	0	0.53762	0	0	0
Healthy	25.4689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	8.40102	0.96461	0	0	0.06209	0	0	0.04278	0.01407	0	2.37284	0.00465	0.71472	0.68174	0	0.11142	0.04278	0.72614	0	0.01388
Healthy	44.1046	0	2.9941	0	0.12837	0	0	0	0	0	11.90821	0	0	0	0	0	0	0.27528	0	0
Healthy	8.90826	0.04171	2.88898	0	0	0	0	0.01935	0	0	15.82818	1.07647	0.472	3.18738	0.59068	0.04975	0.01935	0.03274	0	0
Healthy	18.33136	0.65101	5.72981	0.77588	0	0.0058	0	0.04191	0	0.00322	7.63706	5.05159	1.27181	1.55377	0	0.20292	0.04191	0	0.05805	0.00472
Healthy	0	0.17133	0	0.00201	0	0	0	0	0	0	0	6.43809	0.03704	0	0	0.36087	0	0	0.37398	0
Healthy	19.695	0.00515	0.67792	0	0	0	0	0	0	0	2.67555	2.31123	1.7988	0	0	0	0	0	0.02737	0
Healthy	26.37006	0.05762	0	0.05705	0.20522	0	0	0	0	0	3.41191	4.13495	0.60905	0.55553	0.85584	0.42949	0	0.01447	0	0
Healthy	7.74927	0	0	0	0	0	0	0.20732	0	0	23.81306	0.20301	1.58892	1.10203	0.20449	0	0.20732	0.08446	0	0
Healthy	8.3516	0.44276	0	0.03517	0	0	0	0.03872	0	0.00098	3.41529	6.28108	0.62515	1.21189	0.90005	0.52483	0.03872	0.02693	0.30289	0
Healthy	4.77283	1.50503	0.88316	0.00145	0.01597	0.34329	0.01461	0.0772	0.03181	0.06119	5.9338	3.47659	0.11356	0.77064	0	0.46669	0.0772	0.04029	0.08296	0.25713
Healthy	12.507	0.14544	3.1357	0.0159	0	0	0	0	0	0	4.18776	3.26743	3.94885	0	0	0	0	0	0.09779	0
Healthy	5.35771	0.30928	0	0.00973	0	0	0	0	0	0	3.45281	5.12539	2.00106	7.15983	7.05892	0	0	0	0.13027	0
Healthy	13.36387	1.14882	0.00098	0	0	0	0	0.03522	0	0	4.78923	0.09398	3.20184	0.91996	0.59942	2.24353	0.03522	0.02839	0.09012	0.01445
Healthy	6.39488	0.13754	0	0.01493	0.00852	0	0	0	0	0	0.6456	0	0.02294	0	0	0	0	0.00473	0.20187	0
Healthy	1.43071	0.22094	0.20296	0	0	0	0.02793	0.17723	0	0	12.78086	2.17667	0.30212	0.11129	0	0	0.17723	0	0	0.44501
Healthy	0.44999	1.29906	0	0	0	0	0	0	0	0	0	11.5892	0.91817	0.08794	15.0194	4.40276	0	0	0	0
Healthy	3.37026	0.09913	0	0	0	0	0.01909	0.30476	0.02016	0.0042	6.80541	0.49856	0	0	0	0	0.30476	0	0	0
Healthy	8.88493	0.55304	8.71349	0	0	0	0	0	0	0	2.18733	0	2.87881	1.69363	0.01117	0	0	0	0.03987	0
Healthy	15.12597	0.18275	6.41924	0.02784	0.03846	0	0	0.01901	0	0.002	2.43048	0.0312	2.92139	0.18968	0	0	0.01901	0.0325	0.06496	0
Healthy	13.20418	0.01393	0	0	0.05651	0	0	0.03488	0.01877	0	7.14329	0	0	2.7228	0	0	0.03488	0	0	0.02086
Healthy	2.05844	2.11278	0	0.01333	0.01003	0.08534	0.04654	0.2259	0.07689	0	18.59734	1.21248	0.22813	0	0	0	0.2259	0	0.0218	0.00752
Healthy	13.20097	0.01428	0	0	0.04042	0	0	0.06234	0.01728	0	7.2591	0	0	2.73946	0	0	0.06234	0.00683	0	0.01464
Healthy	0	0.1102	0	0	0.04857	0	0.19542	0.00514	0.01194	0.0057	1.03837	0	9.9515	0	0	0	0.00514	0	0	0
Healthy	9.56632	1.7053	0	0	0.01932	0.00052	0.00644	0.12547	0.01772	0.0212	0.59408	3.81677	0	0	0	0	0.12547	0	0.05	0.05004
Healthy	15.28139	0.63459	0	0.01053	0.01516	0	0.01273	0.00745	0.02027	0.01128	9.19256	0	0	3.5322	0	0	0.00745	0.45074	0.24563	0.06343
Healthy	5.14007	0.20701	0	0	0	0	0	0	0	0	5.32693	0	4.7175	1.18457	0	0.24689	0	0	0.13525	0
Healthy	25.32682	0.46782	3.03463	0.02277	0	0	0	0.00129	0	0	1.24532	0	5.0856	0.7037	10.1451	0	0.00129	0	0.14021	0
Healthy	13.29071	1.3484	0	0	0.10266	0	0.03977	0.01806	0.01392	0.00458	2.48827	0	6.51453	0.33131	0	0.34901	0.01806	0.08405	0.93279	0
Healthy	5.95212	0.72963	4.96272	0.30902	0.01068	0	0.00587	0.02524	0	0	1.96047	5.03373	2.66389	0	3.48915	0	0.02524	0	0.09305	0.02817
Healthy	0.39981	0.30197	9.16274	0	0.01676	0	0	0.19321	0	0	2.62014	0.52908	0.03747	0	0	0	0.19321	0	0.02197	0
Healthy	1.14884	5.99841	0	0.10557	0	0	0	0.02381	0	0.00261	7.81565	1.08075	0.51853	1.16859	0	0.0461	0.02381	0	1.20924	0.06508
Healthy	4.19937	1.98997	3.87865	0	0	0	0	0	0	0	0.92364	0.12241	0.88271	0.89744	0	0	0	0	0.45556	0
Healthy	6.45307	2.99783	0	0	0	0	0	0	0	0	0.64279	0	0	0.03406	0	0	0	0	0	1.59321
Healthy	3.0477	2.76352	0	0	7.89367	1.99745	0	0.13535	0	0.716	0.05422	0	0	0	0	0	0.13535	0.03529	0	0
Healthy	20.21287	0.43485	5.02819	0	0	0	0	0	0	0	4.69022	1.14642	4.12934	0.31814	0	0.9037	0	0	0	0
Healthy	1.03787	0.64414	0	0	0	0	0	0.0451	0	0	17.31426	1.0503	0	5.60383	0	0	0.0451	0.02959	0	0.2234
Healthy	0.0041	0	0	0.00384	0.02462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	3.6135	1.36365	0	0	0	0	0	0	0	0.07094	14.23186	2.914	4.10146	4.99869	0	10.5082	0	0	0.93745	0.05888
Healthy	19.79716	1.37932	0	0.10926	0.02232	0	0.00886	0.01887	0.00554	0.00846	10.7047	0	1.59688	0.52495	0	0	0.01887	0.05801	0.30715	1.08651
Healthy	4.42489	1.84301	7.84671	0	0	0	0	0	0	0	1.36254	0	0.91933	0.09704	0	0	0	0	0	0.0978
Healthy	24.27632	1.32572	3.23866	0.00129	0	0.49364	0	0.02498	0.05998	0.04689	7.22352	5.28196	0.72822	1.42524	0	0	0.02498	0.02514	0.13603	0.25697
Healthy	23.43218	0.15441	0	0.07158	0.00109	0	0.00962	0.01376	0.00978	0.00129	9.81272	3.69238	9.08559	2.75974	0	0.13359	0.01376	0.02736	0.08052	0
Healthy	7.68235	1.21891	0.79029	0	1.06997	0.53353	0.00941	0.02608	0.00898	0.01132	1.36297	12.1307	3.76591	0	0	0	0.02608	0.03329	0	0
Healthy	3.44028	0	0	0	0	0	0	0	0	0	0.00422	0	0	0	0	0	0	0	0	0
Healthy	12.7544	0.49298	0.0487	0	0.00276	0	0	0.02136	0	0	4.44485	0.25986	1.6371	2.5141	0	0	0.02136	0.00324	0.36295	0.01548
Healthy	4.36265	0.09443	0	0	0	0	0	0	0	0	8.84562	1.20252	0.35485	2.74419	0.01714	0.61379	0	0	0	0
Healthy	0.06039	0.10575	0	0	0.04516	0.0848	0.00746	0.01137	0.00563	0	0.67001	1.66061	3.25171	0	0	0	0.01137	0.00116	0.10556	0.04333
Healthy	0	0.18707	0	0	0	0	0	0	0	0	0	0.27991	0	0	0	8.54298	0	0	1.39502	0
Healthy	18.37666	1.77276	0	0	0.02197	0	0	0.08433	0.00563	0.01038	3.58423	10.843	2.10921	3.39535	6.8046	0	0.08433	0.04632	0.34086	0.07854
D003424	0	0	0	0	2.09868	0.79158	0	0	0	0.48493	0	0	0	0	0	0	0	0	0	0
Healthy	4.03646	0.03926	0	0.04891	0	0	0	0.03607	0	0	14.34263	2.62145	1.52237	0	6.85752	0	0.03607	0	0	0.0117
Healthy	4.66957	1.71808	1.77803	0.17018	0	0	0	0.40844	0	0	5.59731	6.05074	1.92442	4.17686	0.04419	0.64188	0.40844	0	0.07234	0
Healthy	24.11081	1.99544	0	0	0.00616	0	0	0.12686	0	0	3.82441	0	0	1.84436	0	0	0.12686	0	0	0.01268
Healthy	8.75787	2.91335	0	0	1.37451	0	0	0.06341	0	0	0.07619	0	3.94105	0	0	3.66315	0.06341	0	0.25088	0
Healthy	18.62187	0	2.43351	0.13528	0	0	0	0	0	0	29.70909	2.07734	1.30502	2.61163	0.05683	0	0	0.21625	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	22.9828	0	0	0	0	0	0	0
Healthy	15.74782	0	4.55373	0	0	0	0	0.02523	0	0	2.09245	0	0.62898	3.7872	0	0	0.02523	0.02042	0	0
Healthy	42.4595	0	3.30953	0	0.13472	0	0	0.01679	0	0.00495	14.75175	0	0	0	0	0	0.01679	0.20918	0	0
Healthy	5.37738	0.04065	0	0	0	0	0	0.01057	0	0	35.57128	1.14366	0.11134	0	0	0	0.01057	0.04505	0	0
Healthy	2.53275	0.20896	0	0.31793	2.67415	0	0	0.00254	0	0.21008	0	0.00112	0	0	0	0	0.00254	0	0	0
Healthy	0.42463	0.13185	0	0.11584	0	0	0	0.00414	0	0.00297	0.29946	0.67056	0.26856	0.99847	0	2.38139	0.00414	0	0.93133	0.04337
Healthy	3.17801	0.0546	0	0	0	0	0	0	0	0	1.8017	6.45913	2.03748	1.60835	0	0.50663	0	0	0	0
Healthy	27.72002	0.32046	0.22705	0	0	0	0	0.01477	0.11233	0	16.15426	0.63641	0.42773	0.76416	0.33339	0	0.01477	0.03482	0	0.15874
D003424	30.86531	2.67663	0	0	0.36887	0.08146	0.0078	0.14399	0.0392	0.00424	1.75066	0	0.02747	0.63131	0	0	0.14399	0.02441	0.03771	0
Healthy	12.68622	0.15849	3.41378	0.00321	0	0	0	0	0	0	0.93099	0.01977	4.26746	0.39606	6.61147	0	0	0	0.08253	0
Healthy	0	1.40342	0	0	0	0	0	0	0	0	0	1.50597	0.68914	0	0	5.91318	0	0	0.85818	0
Healthy	44.9805	0.0127	0	0.1539	0	0	0	0.06456	0	0	17.36996	0	0	2.09	0	0	0.06456	0	0	0
Healthy	1.04182	3.82766	0	0	0.02807	0	0.05197	0.05231	0	0.00306	3.91365	0	0.18186	1.84821	0	0.22609	0.05231	0.13325	0.86511	2.2603
Healthy	12.4935	1.17715	0	0	0	0	0.00232	1.37242	0	0	16.30107	0	0	3.35884	0	0	1.37242	0	0	0
Healthy	23.4415	0.72287	0	0	0	0	0	0	0	0	16.26055	0	0	0.0918	0	0	0	0	0	0
Healthy	1.20362	0.70271	0	0	0	0	0	0.03146	0.02668	0	4.43764	1.36516	2.13738	2.81565	2.49398	0.20727	0.03146	0.01677	0.10204	0
Healthy	5.56879	2.23196	3.37304	0.00354	0	0	0	0	0	0.00051	0.59627	0.26744	1.2895	1.02147	6.97099	0	0	0	0.6005	0
Healthy	12.93163	0.28883	0	0	0	0	0	0	0	0.00673	0.98607	2.27061	2.95969	2.49957	0	0.7943	0	0	0.03391	0
Healthy	42.7608	0	3.24018	0	0.17644	0	0	0.00747	0.00384	0	13.50245	0	0	0	0	0	0.00747	0.24256	0	0
Healthy	5.09915	2.3615	2.46321	0	0.006	0	0	0.04736	0.00151	0.0091	5.48667	13.8514	0	1.5129	0	2.68708	0.04736	0.16673	0.41481	0.53835
Healthy	0.3862	0.33735	0	0.01062	1.04767	0	0	0	0	0.03893	0.29604	0	0	0.4571	0	0	0	0	0.02151	0.42102
Healthy	3.63237	1.91245	2.14018	0.02825	0.31879	0.01215	0.03473	0.19157	0.00898	0.06206	5.09971	5.09773	0.25374	0.36578	1.24669	0.03732	0.19157	0.00945	0.08039	0.00858
Healthy	0.59316	0.40596	0	0	0	0.01531	0	0	0.03282	0	0.27015	5.49761	0.57991	0.31225	5.61214	4.03147	0	0.08074	0.05702	0
Healthy	9.6768	0.03163	2.87372	0	0	0	0	0.02295	0	0	15.55801	1.01423	0.37713	3.07569	0.56189	0.05697	0.02295	0.04101	0	0
Healthy	12.32029	0.88828	0	0	1.11772	0	0	0	0	0	0	10.6701	0	0.61859	0	0	0	0	0	0
D003424	1.86359	0.03358	24.5377	0	0	0	0	0	0	0	0.37303	4.72009	0.00473	0.43057	0	0	0	0	0.00888	0.01267
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D003424	3.73043	2.70305	0	0.06218	0.05446	0.09097	1.45873	0.24444	0.02012	0.00084	13.25782	0	0	0	0	0	0.24444	0	0.01014	0
Healthy	3.08849	0.38011	0	0.0599	0.00136	0	0	0	0	0.00724	5.33469	11.8157	0.02235	1.60819	0	0	0	0.06587	0.07471	0.13046
Healthy	2.48021	0.94258	0.0066	0.02606	0.00029	0	0	0.0272	0	0	4.78753	3.27255	0.69587	3.65865	3.03729	0.08659	0.0272	0.14854	0.08034	0
Healthy	2.79081	0.6859	0	0	0	0	0	0.34087	0	0	4.39902	0.88094	0.07158	1.46706	0	0.06375	0.34087	2.35452	0	0
Healthy	10.06187	1.42673	0	0	0.00579	0	0	0	0	0	1.44942	7.49006	4.91304	0.28563	17.2438	0.58978	0	0.3225	0.39554	0
Healthy	11.57989	0.36283	0	0.00193	0	0	0	0	0	0	0.76052	1.73183	3.2799	0.52239	2.87093	0	0	0	0.20115	0
Healthy	4.42234	2.06463	0	0	0	0	0	0.78207	0	0	10.75144	3.07035	5.90793	0.11594	0.19217	1.38448	0.78207	0.05852	0.6498	0
Healthy	22.072	0.44244	1.80516	0	0	0	0	0	0	0	2.04373	3.65104	1.41526	0	0	0	0	0	0.16258	0
Healthy	0	3.60594	0	0.20105	0.09838	0	0.00036	0.04636	0.03181	0.0271	0.39852	0.0083	3.68445	0	0	0	0.04636	0	0.15966	1.58251
Healthy	0.05267	2.1065	0	0	0	0	0	0	0	0	0	11.7809	0	0	0	0	0	0	0	0.24237
Healthy	22.30489	0	5.46871	0	0	0	0	0.01504	0	0	1.27724	1.80874	1.32668	1.22177	0	0	0.01504	0	0	0
Healthy	17.5905	0.1025	6.0096	0	0	0	0	0	0	0	0.56838	5.88304	0.84137	0.94968	0	0	0	0	0	0.09918
Healthy	3.75177	0.05209	0.24349	0.01323	0	0	0	0	0	0	2.6176	0	0.19032	0.29657	0	0	0	0.00871	0.01842	0
Healthy	0.67404	0	10.3897	0	0	0	0	0	0	0	1.73704	0	0	0.72996	0	0	0	0	0	0
Healthy	11.17781	0.04631	0	0	0	0	0	0.01003	0	0	22.7161	1.86561	0.12509	0	0	0	0.01003	0.02584	0.00705	0
Healthy	14.50111	0.3831	4.8437	0	0.00476	0	0	0.05562	0	0	0.57422	0.81383	16.8561	3.59375	0.70211	0.07658	0.05562	0	0.08193	0
Healthy	1.56021	0.07851	2.94102	0	0	0	0.0227	0.20101	0	0.015	21.23731	2.12108	0.18248	1.95961	0	0	0.20101	0.23588	0	0
Healthy	8.21438	0.12694	0.24992	0.8811	0.46715	0.04889	0.12762	0.0074	0.06241	0.06787	0.00028	0.00216	0.27904	0	0.65695	0	0.0074	0	0	0
Healthy	8.14262	0.72924	0	0	0	0	0.02814	0.05489	0	0	0	0	0	0	0	0	0.05489	0	0	0
Healthy	0	1.90658	0	0	0	0	0.63136	0.19818	0	0	11.13227	0	0	3.14589	0	0	0.19818	0.25664	0	0
Healthy	10.97514	0.06564	12.7918	0	0	0	0	0.04991	0	0	8.02347	5.63325	0	2.72443	0	0	0.04991	0	0	0
Healthy	4.41883	0.26598	0	0	0	0	0	0	0	0	0	0	2.82262	0.15765	6.4626	0	0	0	0	0
Healthy	4.74394	0	0	0	0	0	0	0.15947	0	0	32.5012	0.34964	0.51628	2.78591	2.20736	0	0.15947	0.24828	0.02922	0.04327
Healthy	19.59953	2.01856	3.49061	0	0	0	0	0.01542	0	0	1.53501	7.21783	3.06758	0.31875	0	0	0.01542	0	0.25899	0.08386
Healthy	4.26751	0	0	0	0	0	0	0.19891	0	0	31.81498	0.30701	0.59088	2.60572	2.22056	0	0.19891	0.2841	0.02593	0.057
Healthy	26.6413	0.00758	6.39185	0	0.49554	0	0	0.02257	0	0.02311	14.80542	0	0	0	0	0	0.02257	0.22898	0	0
